"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL","HOUR"
"70","2017","04","16",2017-04-01,2017-04-01 16:00:00,2023-12-12 16:00:00,"24055","Vlaams Gewest","Provincie Vlaams-Brabant","Kortenberg",50.8689516110001,4.55795350400007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","16"
"71","2022","08","16",2022-08-01,2022-08-01 16:00:00,2023-12-12 16:00:00,"24055","Vlaams Gewest","Provincie Vlaams-Brabant","Kortenberg",50.8687745870001,4.55796688600003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","16"
"72","2017","04","02",2017-04-01,2017-04-01 02:00:00,2023-12-12 02:00:00,"85046","Waals Gewest","Provincie Luxemburg","Habay",49.6963554230001,5.66604156000005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","02"
"73","2020","04","20",2020-04-01,2020-04-01 20:00:00,2023-12-12 20:00:00,"85046","Waals Gewest","Provincie Luxemburg","Habay",49.696173324,5.66740567900007,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","Lichte vrachtauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","20"
"74","2017","04","02",2017-04-01,2017-04-01 02:00:00,2023-12-12 02:00:00,"62120","Waals Gewest","Provincie Luik","Flémalle",50.5938384120001,5.46181982100006,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","02"
"75","2017","06","15",2017-06-01,2017-06-01 15:00:00,2023-12-12 15:00:00,"62120","Waals Gewest","Provincie Luik","Flémalle",50.5959212220001,5.46161960300003,"Op Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Autobus","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","15"
"76","2017","04","02",2017-04-01,2017-04-01 02:00:00,2023-12-12 02:00:00,"84009","Waals Gewest","Provincie Luxemburg","Bertrix",49.842316769,5.34208121200004,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","02"
"77","2021","01","21",2021-01-01,2021-01-01 21:00:00,2023-12-12 21:00:00,"84009","Waals Gewest","Provincie Luxemburg","Bertrix",49.841773415,5.34008723000005,"Buiten Kruispunt","Regenval","Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","21"
"78","2017","04","15",2017-04-01,2017-04-01 15:00:00,2023-12-12 15:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.3656243550001,4.76572545400006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht","15"
"79","2022","02","02",2022-02-01,2022-02-01 02:00:00,2023-12-12 02:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.368133335,4.76723426700005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","02"
"80","2017","04","14",2017-04-01,2017-04-01 14:00:00,2023-12-12 14:00:00,"53068","Waals Gewest","Provincie Henegouwen","Quiévrain",50.408706743,3.69487668800002,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","14"
"81","2021","10","19",2021-10-01,2021-10-01 19:00:00,2023-12-12 19:00:00,"53068","Waals Gewest","Provincie Henegouwen","Quiévrain",50.407617906,3.68975960000006,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","19"
"82","2017","04","11",2017-04-01,2017-04-01 11:00:00,2023-12-12 11:00:00,"56022","Waals Gewest","Provincie Henegouwen","Erquelinnes",50.2843974520001,4.18568926100005,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","11"
"83","2017","12","09",2017-12-01,2017-12-01 09:00:00,2023-12-12 09:00:00,"56022","Waals Gewest","Provincie Henegouwen","Erquelinnes",50.2843974520001,4.18568926100005,"Buiten Kruispunt","Regenval","Nat, plassen+Ijzel of sneeuw","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","09"
"84","2021","04","17",2021-04-01,2021-04-01 17:00:00,2023-12-12 17:00:00,"56022","Waals Gewest","Provincie Henegouwen","Erquelinnes",50.2840749530001,4.18657187500003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","17"
"85","2017","04","16",2017-04-01,2017-04-01 16:00:00,2023-12-12 16:00:00,"11055","Vlaams Gewest","Provincie Antwerpen","Zoersel",51.2707840030001,4.64301661600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","16"
"86","2022","04","09",2022-04-01,2022-04-01 09:00:00,2023-12-12 09:00:00,"11055","Vlaams Gewest","Provincie Antwerpen","Zoersel",51.272994028,4.64814293700005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","09"
"87","2017","04","21",2017-04-01,2017-04-01 21:00:00,2023-12-12 21:00:00,"41018","Vlaams Gewest","Provincie Oost-Vlaanderen","Geraardsbergen",50.793175461,3.87935410800003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","21"
"88","2018","12","21",2018-12-01,2018-12-01 21:00:00,2023-12-12 21:00:00,"41018","Vlaams Gewest","Provincie Oost-Vlaanderen","Geraardsbergen",50.792212642,3.87284102600006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","21"
"89","2019","12","15",2019-12-01,2019-12-01 15:00:00,2023-12-12 15:00:00,"41018","Vlaams Gewest","Provincie Oost-Vlaanderen","Geraardsbergen",50.7939978960001,3.87308477800002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","15"
"90","2017","04","11",2017-04-01,2017-04-01 11:00:00,2023-12-12 11:00:00,"41081","Vlaams Gewest","Provincie Oost-Vlaanderen","Zottegem",50.8881868880001,3.78911079400007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","11"
"91","2022","12","17",2022-12-01,2022-12-01 17:00:00,2023-12-12 17:00:00,"41081","Vlaams Gewest","Provincie Oost-Vlaanderen","Zottegem",50.888197082,3.78913063300007,"Buiten Kruispunt","Regenval","Ijzel, sneeuw","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","17"
"92","2017","04","18",2017-04-01,2017-04-01 18:00:00,2023-12-12 18:00:00,"36008","Vlaams Gewest","Provincie West-Vlaanderen","Izegem",50.9303706380001,3.17546619900003,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Verkeersdrempel,ezelsrug,put,uitholling,straatgoot","18"
"93","2021","03","18",2021-03-01,2021-03-01 18:00:00,2023-12-12 18:00:00,"36015","Vlaams Gewest","Provincie West-Vlaanderen","Roeselare",50.9305921580001,3.17209164300004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","18"
"94","2017","05","05",2017-05-01,2017-05-01 05:00:00,2023-12-12 05:00:00,"23003","Vlaams Gewest","Provincie Vlaams-Brabant","Beersel",50.7730610260001,4.29702185700006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","Andere weggebruiker","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","05"
"95","2018","01","01",2018-01-01,2018-01-01 01:00:00,2023-12-12 01:00:00,"23077","Vlaams Gewest","Provincie Vlaams-Brabant","Sint-Pieters-Leeuw",50.7746843730001,4.29817447100004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","01"
"96","2017","05","21",2017-05-01,2017-05-01 21:00:00,2023-12-12 21:00:00,"57081","Waals Gewest","Provincie Henegouwen","Doornik",50.61851992,3.32095867600003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","21"
"97","2019","11","19",2019-11-01,2019-11-01 19:00:00,2023-12-12 19:00:00,"57081","Waals Gewest","Provincie Henegouwen","Doornik",50.620065153,3.31952971900006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","19"
"98","2017","05","14",2017-05-01,2017-05-01 14:00:00,2023-12-12 14:00:00,"84077","Waals Gewest","Provincie Luxemburg","Libramont-Chevigny",49.89074149,5.35185589800005,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","14"
"99","2019","07","11",2019-07-01,2019-07-01 11:00:00,2023-12-12 11:00:00,"84077","Waals Gewest","Provincie Luxemburg","Libramont-Chevigny",49.889386469,5.35700004500006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","11"
"100","2019","11","20",2019-11-01,2019-11-01 20:00:00,2023-12-12 20:00:00,"84077","Waals Gewest","Provincie Luxemburg","Libramont-Chevigny",49.89074149,5.35185589800005,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","20"
"101","2017","05","21",2017-05-01,2017-05-01 21:00:00,2023-12-12 21:00:00,"25031","Waals Gewest","Provincie Waals-Brabant","Genepiën",50.5814449700001,4.41632726300003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","21"
"102","2017","12","21",2017-12-01,2017-12-01 21:00:00,2023-12-12 21:00:00,"25031","Waals Gewest","Provincie Waals-Brabant","Genepiën",50.5829644230001,4.41172024400004,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","21"
"103","2017","05","10",2017-05-01,2017-05-01 10:00:00,2023-12-12 10:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.3843447410001,4.78990527200005,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","10"
"104","2022","04","17",2022-04-01,2022-04-01 17:00:00,2023-12-12 17:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.3843447510001,4.78990526800004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Lichte vrachtauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","17"
"105","2017","05","18",2017-05-01,2017-05-01 18:00:00,2023-12-12 18:00:00,"91143","Waals Gewest","Provincie Namen","Vresse-sur-Semois",49.8235786050001,4.89143803800005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","18"
"106","2022","03","19",2022-03-01,2022-03-01 19:00:00,2023-12-12 19:00:00,"91143","Waals Gewest","Provincie Namen","Vresse-sur-Semois",49.819578919,4.88870612700003,"Buiten Kruispunt","Onbekend","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","19"
"107","2017","05","00",2017-05-01,2017-05-01 00:00:00,2023-12-12 00:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",50.4854526080001,4.19865101200003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","00"
"108","2019","08","20",2019-08-01,2019-08-01 20:00:00,2023-12-12 20:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",50.4887419830001,4.20231067100002,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","20"
"109","2017","05","11",2017-05-01,2017-05-01 11:00:00,2023-12-12 11:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.421926517,4.46130417100005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","11"
"110","2021","12","20",2021-12-01,2021-12-01 20:00:00,2023-12-12 20:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.422255099,4.46303967400007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","20"
"111","2017","05","21",2017-05-01,2017-05-01 21:00:00,2023-12-12 21:00:00,"21009","Brussels Hoofdstedelijk Gewest",NA,"Elsene",50.834273227,4.35677141300005,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Lichte vrachtauto","Motorfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","21"
"112","2017","08","11",2017-08-01,2017-08-01 11:00:00,2023-12-12 11:00:00,"21013","Brussels Hoofdstedelijk Gewest",NA,"Sint-Gillis",50.8307088110001,4.35624460900004,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Bromfiets","Voetganger","Met een voetganger","Geen hindernis","11"
"113","2017","05","21",2017-05-01,2017-05-01 21:00:00,2023-12-12 21:00:00,"21018","Brussels Hoofdstedelijk Gewest",NA,"Sint-Lambrechts-Woluwe",50.8540307590001,4.41845066000008,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","21"
"114","2020","02","21",2020-02-01,2020-02-01 21:00:00,2023-12-12 21:00:00,"21006","Brussels Hoofdstedelijk Gewest",NA,"Evere",50.8551039490001,4.41886106700002,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","21"
"115","2017","05","15",2017-05-01,2017-05-01 15:00:00,2023-12-12 15:00:00,"11040","Vlaams Gewest","Provincie Antwerpen","Schoten",51.2484055030001,4.48490296900007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","15"
"116","2019","10","21",2019-10-01,2019-10-01 21:00:00,2023-12-12 21:00:00,"11040","Vlaams Gewest","Provincie Antwerpen","Schoten",51.250366453,4.48088154400006,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","21"
