"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL"
"1476","2019","07","15",2019-07-01,2019-07-01 15:00:00,2024-01-02 15:00:00,"92137","Waals Gewest","Provincie Namen","Sambreville",50.419456445,4.63022955900004,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"1477","2019","07","16",2019-07-01,2019-07-01 16:00:00,2024-01-02 16:00:00,"93014","Waals Gewest","Provincie Namen","Couvin",50.048882485,4.45156553400005,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1478","2019","07","11",2019-07-01,2019-07-01 11:00:00,2024-01-02 11:00:00,"57093","Waals Gewest","Provincie Henegouwen","Brunehaut",NA,NA,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Lichte vrachtauto","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1479","2019","07","17",2019-07-01,2019-07-01 17:00:00,2024-01-02 17:00:00,"57064","Waals Gewest","Provincie Henegouwen","Péruwelz",50.5092680070001,3.56009368500003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Lichte vrachtauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1480","2019","07","22",2019-07-01,2019-07-01 22:00:00,2024-01-02 22:00:00,"51004","Waals Gewest","Provincie Henegouwen","Aat",NA,NA,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"1481","2019","07","03",2019-07-01,2019-07-01 03:00:00,2024-01-02 03:00:00,"51004","Waals Gewest","Provincie Henegouwen","Aat",50.6038647940001,3.74349506100003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1482","2019","07","15",2019-07-01,2019-07-01 15:00:00,2024-01-02 15:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.443379871,3.98626727100003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1483","2019","07","02",2019-07-01,2019-07-01 02:00:00,2024-01-02 02:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Vrachtwagen","Lichte vrachtauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"1484","2019","07","21",2019-07-01,2019-07-01 21:00:00,2024-01-02 21:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.378304853,4.46635075900002,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"1485","2019","07","10",2019-07-01,2019-07-01 10:00:00,2024-01-02 10:00:00,"58003","Waals Gewest","Provincie Henegouwen","Estinnes",50.408096991,4.12803465900004,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Lichte vrachtauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1486","2019","07","13",2019-07-01,2019-07-01 13:00:00,2024-01-02 13:00:00,"56044","Waals Gewest","Provincie Henegouwen","Lobbes",50.334576446,4.21057687500007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Lichte vrachtauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1487","2019","07","01",2019-07-01,2019-07-01 01:00:00,2024-01-02 01:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.892595729,4.33337991900004,"Op Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1488","2019","07","05",2019-07-01,2019-07-01 05:00:00,2024-01-02 05:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.854905827,4.35926132500003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"1489","2019","07","17",2019-07-01,2019-07-01 17:00:00,2024-01-02 17:00:00,"21001","Brussels Hoofdstedelijk Gewest",NA,"Anderlecht",50.827372224,4.31105851100006,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"1490","2019","07","21",2019-07-01,2019-07-01 21:00:00,2024-01-02 21:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2915022600001,4.42435973900007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"1491","2019","07","12",2019-07-01,2019-07-01 12:00:00,2024-01-02 12:00:00,"11023","Vlaams Gewest","Provincie Antwerpen","Kapellen (Antwerpen)",51.314859417,4.42907245300006,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Voetganger","personenauto","Met een voetganger","Geen hindernis"
"1492","2019","07","12",2019-07-01,2019-07-01 12:00:00,2024-01-02 12:00:00,"13008","Vlaams Gewest","Provincie Antwerpen","Geel",51.1576815010001,4.92883973500005,"Op Kruispunt","Onbekend","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding"
"1493","2019","07","18",2019-07-01,2019-07-01 18:00:00,2024-01-02 18:00:00,"71053","Vlaams Gewest","Provincie Limburg","Sint-Truiden",NA,NA,"Op Kruispunt","Onbekend","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"1494","2019","07","06",2019-07-01,2019-07-01 06:00:00,2024-01-02 06:00:00,"73040","Vlaams Gewest","Provincie Limburg","Kortessem",50.8574792900001,5.38721772100007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm"
"1495","2019","07","12",2019-07-01,2019-07-01 12:00:00,2024-01-02 12:00:00,"73009","Vlaams Gewest","Provincie Limburg","Borgloon",50.807423504,5.35802196100002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1496","2019","07","05",2019-07-01,2019-07-01 05:00:00,2024-01-02 05:00:00,"72041","Vlaams Gewest","Provincie Limburg","Dilsen-Stokkem",51.0451332330001,5.73538436700005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Verkeersdrempel, ezelsrug"
"1497","2019","07","15",2019-07-01,2019-07-01 15:00:00,2024-01-02 15:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.1220489090001,5.72423576900007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1498","2019","07","13",2019-07-01,2019-07-01 13:00:00,2024-01-02 13:00:00,"23102","Vlaams Gewest","Provincie Vlaams-Brabant","Wemmel",50.912384488,4.31144782200005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"1499","2019","07","19",2019-07-01,2019-07-01 19:00:00,2024-01-02 19:00:00,"23050","Vlaams Gewest","Provincie Vlaams-Brabant","Meise",50.924936954,4.33579950600006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Bromfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"1500","2019","07","16",2019-07-01,2019-07-01 16:00:00,2024-01-02 16:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.057219204,3.74160507400006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"1501","2019","07","08",2019-07-01,2019-07-01 08:00:00,2024-01-02 08:00:00,"44013","Vlaams Gewest","Provincie Oost-Vlaanderen","Destelbergen",51.0562125770001,3.79273181100007,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"1502","2019","07","15",2019-07-01,2019-07-01 15:00:00,2024-01-02 15:00:00,"42003","Vlaams Gewest","Provincie Oost-Vlaanderen","Berlare",51.0489619680001,3.97652823300007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1503","2019","07","02",2019-07-01,2019-07-01 02:00:00,2024-01-02 02:00:00,"31006","Vlaams Gewest","Provincie West-Vlaanderen","Damme",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","Lichte vrachtauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"1504","2019","07","12",2019-07-01,2019-07-01 12:00:00,2024-01-02 12:00:00,"36006","Vlaams Gewest","Provincie West-Vlaanderen","Hooglede",51.0061655850001,3.07564688900004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht"
"1505","2019","07","20",2019-07-01,2019-07-01 20:00:00,2024-01-02 20:00:00,"37010","Vlaams Gewest","Provincie West-Vlaanderen","Oostrozebeke",50.9447829000001,3.35475507400003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1506","2019","07","00",2019-07-01,2019-07-01 00:00:00,2024-01-02 00:00:00,"34042","Vlaams Gewest","Provincie West-Vlaanderen","Zwevegem",50.7977825030001,3.39356922900004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Bromfiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1507","2019","07","19",2019-07-01,2019-07-01 19:00:00,2024-01-02 19:00:00,"33040","Vlaams Gewest","Provincie West-Vlaanderen","Langemark-Poelkapelle",50.9129968670001,2.92120325300004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht"
"1508","2019","07","21",2019-07-01,2019-07-01 21:00:00,2024-01-02 21:00:00,"46003","Vlaams Gewest","Provincie Oost-Vlaanderen","Beveren (Sint-Niklaas)",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","Motorfiets","Lichte vrachtauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1509","2019","07","10",2019-07-01,2019-07-01 10:00:00,2024-01-02 10:00:00,"46020","Vlaams Gewest","Provincie Oost-Vlaanderen","Sint-Gillis-Waas",51.2262499280001,4.11093250100004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1510","2019","07","19",2019-07-01,2019-07-01 19:00:00,2024-01-02 19:00:00,"12040","Vlaams Gewest","Provincie Antwerpen","Willebroek",51.033696708,4.35518276600004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1511","2019","08","03",2019-08-01,2019-08-01 03:00:00,2024-01-02 03:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",NA,NA,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"1512","2019","08","05",2019-08-01,2019-08-01 05:00:00,2024-01-02 05:00:00,"21001","Brussels Hoofdstedelijk Gewest",NA,"Anderlecht",50.8191944260001,4.28390142400002,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"1513","2019","08","10",2019-08-01,2019-08-01 10:00:00,2024-01-02 10:00:00,"23050","Vlaams Gewest","Provincie Vlaams-Brabant","Meise",50.934582531,4.33160008400006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden"
"1514","2019","08","20",2019-08-01,2019-08-01 20:00:00,2024-01-02 20:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",50.4887419830001,4.20231067100002,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken"
"1515","2019","08","08",2019-08-01,2019-08-01 08:00:00,2024-01-02 08:00:00,"55035","Waals Gewest","Provincie Henegouwen","Le Roeulx",50.483296861,4.06934578700003,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"1516","2019","08","13",2019-08-01,2019-08-01 13:00:00,2024-01-02 13:00:00,"92094","Waals Gewest","Provincie Namen","Namen",50.494504938,4.78246467400004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken"
"1517","2019","08","08",2019-08-01,2019-08-01 08:00:00,2024-01-02 08:00:00,"93056","Waals Gewest","Provincie Namen","Philippeville",50.125185989,4.49369546200006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"1518","2019","08","10",2019-08-01,2019-08-01 10:00:00,2024-01-02 10:00:00,"25112","Waals Gewest","Provincie Waals-Brabant","Waver",50.7285455840001,4.59333639100004,"Op Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1519","2019","08","10",2019-08-01,2019-08-01 10:00:00,2024-01-02 10:00:00,"62099","Waals Gewest","Provincie Luik","Soumagne",50.6358902000001,5.72265343300006,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1520","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"63035","Waals Gewest","Provincie Luik","Herve",NA,NA,"Buiten Kruispunt","Normaal","Onbekend","onbekend","Dag","Gemeenteweg","dodelijk gewonden","Andere weggebruiker","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1521","2019","08","17",2019-08-01,2019-08-01 17:00:00,2024-01-02 17:00:00,"63004","Waals Gewest","Provincie Luik","Baelen",50.5640915560001,6.04189127900003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1522","2019","08","15",2019-08-01,2019-08-01 15:00:00,2024-01-02 15:00:00,"63084","Waals Gewest","Provincie Luik","Welkenraedt",50.6771123980001,5.93231652800006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1523","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"63073","Waals Gewest","Provincie Luik","Stavelot",NA,NA,"Buiten Kruispunt","Onbekend","Onbekend","onbekend","Onbekend","onbekend","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding"
"1524","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"63067","Waals Gewest","Provincie Luik","Sankt Vith",50.255867987,6.10445862000006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1525","2019","08","09",2019-08-01,2019-08-01 09:00:00,2024-01-02 09:00:00,"63023","Waals Gewest","Provincie Luik","Eupen",50.574299427,6.15703108200006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1526","2019","08","19",2019-08-01,2019-08-01 19:00:00,2024-01-02 19:00:00,"61031","Waals Gewest","Provincie Luik","Hoei",50.503279966,5.27367760400006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"1527","2019","08","02",2019-08-01,2019-08-01 02:00:00,2024-01-02 02:00:00,"81004","Waals Gewest","Provincie Luxemburg","Aubange",NA,NA,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1528","2019","08","17",2019-08-01,2019-08-01 17:00:00,2024-01-02 17:00:00,"83031","Waals Gewest","Provincie Luxemburg","La Roche-en-Ardenne",50.175387211,5.59203050400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1529","2019","08","15",2019-08-01,2019-08-01 15:00:00,2024-01-02 15:00:00,"84010","Waals Gewest","Provincie Luxemburg","Bouillon",50.1950654390001,4.89764723100006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1530","2019","08","12",2019-08-01,2019-08-01 12:00:00,2024-01-02 12:00:00,"84035","Waals Gewest","Provincie Luxemburg","Libin",NA,NA,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"1531","2019","08","09",2019-08-01,2019-08-01 09:00:00,2024-01-02 09:00:00,"91015","Waals Gewest","Provincie Namen","Bièvre",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Andere weggebruiker","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1532","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"91114","Waals Gewest","Provincie Namen","Rochefort",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1533","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"91120","Waals Gewest","Provincie Namen","Somme-Leuze",50.2985746480001,5.31477374600007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"1534","2019","08","15",2019-08-01,2019-08-01 15:00:00,2024-01-02 15:00:00,"57095","Waals Gewest","Provincie Henegouwen","Mont-de-l’Enclus",50.7246982930001,3.51529798700005,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis"
"1535","2019","08","14",2019-08-01,2019-08-01 14:00:00,2024-01-02 14:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.4472746220001,3.95272903800003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1536","2019","08","22",2019-08-01,2019-08-01 22:00:00,2024-01-02 22:00:00,"53014","Waals Gewest","Provincie Henegouwen","Boussu",50.422252686,3.83009559400006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"1537","2019","08","19",2019-08-01,2019-08-01 19:00:00,2024-01-02 19:00:00,"56029","Waals Gewest","Provincie Henegouwen","Froidchapelle",50.15697873,4.35367669300007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"1538","2019","08","23",2019-08-01,2019-08-01 23:00:00,2024-01-02 23:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.845465958,4.35767310900007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"1539","2019","08","12",2019-08-01,2019-08-01 12:00:00,2024-01-02 12:00:00,"11050","Vlaams Gewest","Provincie Antwerpen","Wijnegem",51.2344302180001,4.52001796100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1540","2019","08","14",2019-08-01,2019-08-01 14:00:00,2024-01-02 14:00:00,"11055","Vlaams Gewest","Provincie Antwerpen","Zoersel",51.2599858510001,4.71098138800005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Andere weggebruiker","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"1541","2019","08","23",2019-08-01,2019-08-01 23:00:00,2024-01-02 23:00:00,"12007","Vlaams Gewest","Provincie Antwerpen","Bornem",51.0938521950001,4.26420910800004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1542","2019","08","20",2019-08-01,2019-08-01 20:00:00,2024-01-02 20:00:00,"13023","Vlaams Gewest","Provincie Antwerpen","Merksplas",51.382816775,4.89967474100007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1543","2019","08","22",2019-08-01,2019-08-01 22:00:00,2024-01-02 22:00:00,"13004","Vlaams Gewest","Provincie Antwerpen","Beerse",51.324536659,4.85603796100003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"1544","2019","08","16",2019-08-01,2019-08-01 16:00:00,2024-01-02 16:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.085727519,5.77938274500002,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"1545","2019","08","10",2019-08-01,2019-08-01 10:00:00,2024-01-02 10:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.1132091380001,5.70668768100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
